Insertion_Date,Report_Narrative,Indicator_IP,Ref_ID,Threat_Family,Source_Platform
2025-10-20 06:42:06,Suspicious activity: FIN7 executed Emotet malware. File hash is 1d0385b788757501.,192.168.1.10,4408,File_Write,EDR
2025-10-20 11:10:15,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,192.168.1.8,7366,Vulnerability_Scan,EDR
2025-10-20 02:14:04,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 15b232bfebe1e47e.,192.168.1.2,4255,File_Write,SIEM
2025-10-20 02:14:05,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,192.168.1.3,3146,Vulnerability_Scan,Firewall
2025-10-20 08:56:24,Suspicious activity: APT29 executed LockBit malware. File hash is 94ee8cf72d9abe80.,192.168.1.3,9578,File_Write,SIEM
2025-10-20 02:14:07,User guest_ext authenticated successfully via service 8867.,192.168.1.2,6458,Network_Conn,Proxy
2025-10-20 06:42:24,User svc_account authenticated successfully via service 8690.,192.168.1.1,2032,Auth_Fail,Proxy
2025-10-20 11:10:45,User user_a authenticated successfully via service 8820.,192.168.1.8,8796,Auth_Fail,SIEM
2025-10-20 06:42:30,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.1,2251,Email_Blocked,Proxy
2025-10-20 08:56:44,Suspicious activity: Mustang Panda executed Emotet malware. File hash is f48c90ddc75776c0.,192.168.1.6,9367,File_Write,Firewall
2025-10-20 06:42:36,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,192.168.1.3,2532,Vulnerability_Scan,EDR
2025-10-20 02:14:13,User svc_account authenticated successfully via service 8914.,192.168.1.8,5723,Network_Conn,Proxy
2025-10-20 11:11:10,User admin_corp authenticated successfully via service 8383.,203.0.113.4,1213,Auth_Fail,Proxy
2025-10-20 11:11:15,User user_a authenticated successfully via service 8420.,203.0.113.4,8385,Network_Conn,EDR
2025-10-20 11:11:20,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.10,5834,Email_Blocked,EDR
2025-10-20 11:11:25,Suspicious activity: APT29 executed Emotet malware. File hash is 5aa423d03809bf88.,192.168.1.3,2514,File_Write,Proxy
2025-10-20 11:11:30,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,192.168.1.4,7559,Vulnerability_Scan,SIEM
2025-10-20 08:57:16,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,192.168.1.9,9902,Vulnerability_Scan,EDR
2025-10-20 02:14:20,User guest_ext authenticated successfully via service 8278.,203.0.113.3,9740,Network_Conn,EDR
2025-10-20 02:14:21,User guest_ext authenticated successfully via service 8580.,192.168.1.6,9936,Auth_Fail,SIEM
2025-10-20 08:57:28,Suspicious activity: Mustang Panda executed QakBot malware. File hash is f0898a93963586e1.,192.168.1.4,1248,File_Write,Firewall
2025-10-20 08:57:32,User admin_corp authenticated successfully via service 8713.,192.168.1.2,3803,Network_Conn,EDR
2025-10-20 04:28:48,User admin_corp authenticated successfully via service 8095.,192.168.1.10,9546,Auth_Fail,Proxy
2025-10-20 02:14:25,User guest_ext authenticated successfully via service 8082.,192.168.1.8,2975,Auth_Fail,Proxy
2025-10-20 04:28:52,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,203.0.113.3,1920,Vulnerability_Scan,EDR
2025-10-20 06:43:21,User svc_account authenticated successfully via service 8252.,203.0.113.5,1988,Auth_Fail,EDR
2025-10-20 04:28:56,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.3,2312,Email_Blocked,Firewall
2025-10-20 11:12:25,User svc_account authenticated successfully via service 8278.,192.168.1.7,3955,Auth_Fail,EDR
2025-10-20 08:58:00,"Inbound email flagged as spear phishing, potentially delivering QakBot.",203.0.113.2,7570,Email_Blocked,Firewall
2025-10-20 11:12:35,User guest_ext authenticated successfully via service 8972.,192.168.1.10,6173,Network_Conn,EDR
2025-10-20 02:14:32,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,192.168.1.9,6499,Vulnerability_Scan,SIEM
2025-10-20 02:14:33,Suspicious activity: Lazarus Group executed Clop malware. File hash is f1c70f54b58afc7a.,192.168.1.7,5379,File_Write,Firewall
2025-10-20 11:12:50,User user_a authenticated successfully via service 8822.,203.0.113.5,6035,Auth_Fail,Firewall
2025-10-20 06:43:45,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.2,4459,Email_Blocked,Firewall
2025-10-20 06:43:48,User admin_corp authenticated successfully via service 8627.,192.168.1.7,1814,Network_Conn,SIEM
2025-10-20 11:13:05,User admin_corp authenticated successfully via service 8756.,192.168.1.1,5079,Auth_Fail,Firewall
2025-10-20 06:43:54,User guest_ext authenticated successfully via service 8833.,203.0.113.5,2975,Auth_Fail,SIEM
2025-10-20 04:29:18,User user_a authenticated successfully via service 8046.,192.168.1.4,9907,Network_Conn,Proxy
2025-10-20 02:14:40,Suspicious activity: Mustang Panda executed Emotet malware. File hash is b5faa0984b006c75.,192.168.1.6,2376,File_Write,EDR
2025-10-20 06:44:03,User admin_corp authenticated successfully via service 8319.,192.168.1.9,9959,Network_Conn,SIEM
2025-10-20 11:13:30,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.6,5200,Email_Blocked,Firewall
2025-10-20 08:58:52,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,192.168.1.1,2774,Vulnerability_Scan,EDR
2025-10-20 02:14:44,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 6281d7c19b04bd6d.,203.0.113.3,1652,File_Write,Firewall
2025-10-20 06:44:15,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is 756025eed3fa70af.,192.168.1.9,4613,File_Write,EDR
2025-10-20 11:13:50,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is ff1bce8eea5f2f25.,192.168.1.10,7601,File_Write,SIEM
2025-10-20 02:14:47,Suspicious activity: APT29 executed QakBot malware. File hash is 56bf3260b8132c6b.,203.0.113.2,8429,File_Write,Firewall
2025-10-20 08:59:12,User svc_account authenticated successfully via service 8672.,192.168.1.3,7891,Network_Conn,EDR
2025-10-20 06:44:27,Suspicious activity: APT29 executed Clop malware. File hash is 9104a44d77f4372d.,192.168.1.5,8943,File_Write,Proxy
2025-10-20 04:29:40,User svc_account authenticated successfully via service 8713.,192.168.1.6,9008,Auth_Fail,Proxy
2025-10-20 04:29:42,User svc_account authenticated successfully via service 8882.,192.168.1.5,5177,Auth_Fail,EDR
2025-10-20 02:14:52,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.9,3309,Email_Blocked,Proxy
2025-10-20 02:14:53,Suspicious activity: FIN7 executed TrickBot malware. File hash is e6ae86ecf04c1bcd.,192.168.1.8,1499,File_Write,EDR
2025-10-20 11:14:30,User user_a authenticated successfully via service 8354.,192.168.1.5,2308,Network_Conn,Proxy
2025-10-20 04:29:50,"Inbound email flagged as spear phishing, potentially delivering Clop.",203.0.113.1,7739,Email_Blocked,Proxy
2025-10-20 06:44:48,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.6,3894,Email_Blocked,Firewall
2025-10-20 06:44:51,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.8,6759,Email_Blocked,Firewall
2025-10-20 08:59:52,User guest_ext authenticated successfully via service 8591.,192.168.1.2,5538,Auth_Fail,Proxy
2025-10-20 02:14:59,User admin_corp authenticated successfully via service 8819.,192.168.1.10,8701,Auth_Fail,SIEM
2025-10-20 11:15:00,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,203.0.113.5,8563,Vulnerability_Scan,Firewall
2025-10-20 02:15:01,User user_a authenticated successfully via service 8352.,192.168.1.5,4980,Network_Conn,Proxy
2025-10-20 02:15:02,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,192.168.1.1,6498,Vulnerability_Scan,Proxy
2025-10-20 06:45:09,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 1b2fa324e180f140.,203.0.113.2,3493,File_Write,EDR
2025-10-20 11:15:20,User admin_corp authenticated successfully via service 8591.,203.0.113.3,7612,Auth_Fail,Firewall
2025-10-20 04:30:10,Suspicious activity: FIN7 executed TrickBot malware. File hash is 37ab88f750db0808.,192.168.1.1,3250,File_Write,Proxy
2025-10-20 09:00:24,User guest_ext authenticated successfully via service 8218.,192.168.1.10,9110,Auth_Fail,EDR
2025-10-20 02:15:07,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,192.168.1.8,1665,Vulnerability_Scan,EDR
2025-10-20 06:45:24,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,192.168.1.3,7234,Vulnerability_Scan,EDR
2025-10-20 09:00:36,User guest_ext authenticated successfully via service 8754.,192.168.1.10,1018,Auth_Fail,Firewall
2025-10-20 06:45:30,User guest_ext authenticated successfully via service 8099.,203.0.113.3,5252,Auth_Fail,Proxy
2025-10-20 02:15:11,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is a0bf2d91a1780679.,192.168.1.4,6424,File_Write,EDR
2025-10-20 11:16:00,"Inbound email flagged as spear phishing, potentially delivering Clop.",203.0.113.3,4694,Email_Blocked,EDR
2025-10-20 02:15:13,Suspicious activity: APT29 executed QakBot malware. File hash is 90433ad11f02ae2d.,192.168.1.9,5008,File_Write,Proxy
2025-10-20 06:45:42,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,192.168.1.5,2881,Vulnerability_Scan,EDR
2025-10-20 11:16:15,User admin_corp authenticated successfully via service 8405.,203.0.113.3,2060,Network_Conn,SIEM
2025-10-20 06:45:48,User admin_corp authenticated successfully via service 8151.,192.168.1.6,1195,Auth_Fail,Proxy
2025-10-20 06:45:51,User admin_corp authenticated successfully via service 8484.,203.0.113.1,7865,Network_Conn,EDR
2025-10-20 06:45:54,User guest_ext authenticated successfully via service 8540.,203.0.113.4,2797,Network_Conn,EDR
2025-10-20 09:01:16,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,203.0.113.1,3011,Vulnerability_Scan,EDR
2025-10-20 09:01:20,User guest_ext authenticated successfully via service 8649.,192.168.1.1,5718,Network_Conn,Firewall
2025-10-20 02:15:21,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,192.168.1.3,9015,Vulnerability_Scan,Proxy
2025-10-20 09:01:28,User user_a authenticated successfully via service 8645.,192.168.1.9,9475,Auth_Fail,Proxy
2025-10-20 09:01:32,Suspicious activity: Lazarus Group executed LockBit malware. File hash is 2c9f588d7c566920.,203.0.113.3,7932,File_Write,EDR
2025-10-20 02:15:24,User guest_ext authenticated successfully via service 8491.,192.168.1.9,8642,Network_Conn,SIEM
2025-10-20 11:17:05,User admin_corp authenticated successfully via service 8580.,192.168.1.5,7292,Network_Conn,SIEM
2025-10-20 04:30:52,User svc_account authenticated successfully via service 8195.,192.168.1.10,9826,Network_Conn,Proxy
2025-10-20 02:15:27,User guest_ext authenticated successfully via service 8554.,192.168.1.1,3898,Auth_Fail,Proxy
2025-10-20 09:01:52,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,192.168.1.3,3277,Vulnerability_Scan,SIEM
2025-10-20 04:30:58,Suspicious activity: FIN7 executed LockBit malware. File hash is 4d4acddd7abe981c.,192.168.1.2,8167,File_Write,Firewall
2025-10-20 11:17:30,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 638b61c4aa36b3af.,192.168.1.8,7262,File_Write,EDR
2025-10-20 02:15:31,Suspicious activity: Mustang Panda executed LockBit malware. File hash is aa0cd76604017d13.,192.168.1.9,8013,File_Write,SIEM
2025-10-20 04:31:04,Suspicious activity: FIN7 executed QakBot malware. File hash is f8dc7406037c208f.,192.168.1.7,1352,File_Write,EDR
2025-10-20 02:15:33,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.8,5494,Email_Blocked,EDR
2025-10-20 04:31:08,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.4,6638,Email_Blocked,EDR
2025-10-20 11:17:55,User user_a authenticated successfully via service 8552.,192.168.1.6,9986,Network_Conn,SIEM
2025-10-20 09:02:24,User user_a authenticated successfully via service 8153.,192.168.1.10,3646,Auth_Fail,Firewall
2025-10-20 04:31:14,User admin_corp authenticated successfully via service 8604.,203.0.113.4,3788,Auth_Fail,SIEM
2025-10-20 09:02:32,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.6,3829,Email_Blocked,EDR
2025-10-20 06:46:57,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,192.168.1.9,1849,Vulnerability_Scan,Firewall
2025-10-20 04:31:20,User svc_account authenticated successfully via service 8373.,192.168.1.5,7531,Network_Conn,SIEM
2025-10-20 04:31:22,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.2,8192,Email_Blocked,Proxy
2025-10-20 04:31:24,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is dfccca9ffe910edb.,203.0.113.5,8576,File_Write,SIEM
2025-10-20 02:15:43,User user_a authenticated successfully via service 8714.,203.0.113.5,3216,Auth_Fail,Firewall
2025-10-20 09:02:56,User admin_corp authenticated successfully via service 8570.,192.168.1.1,2730,Network_Conn,SIEM
2025-10-20 06:47:15,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,203.0.113.3,2442,Vulnerability_Scan,Proxy
2025-10-20 06:47:18,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.3,7200,Email_Blocked,SIEM
2025-10-20 11:18:55,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,192.168.1.8,6368,Vulnerability_Scan,Firewall
2025-10-20 04:31:36,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,203.0.113.5,3898,Vulnerability_Scan,Proxy
2025-10-20 06:47:27,User svc_account authenticated successfully via service 8572.,203.0.113.3,5649,Network_Conn,EDR
2025-10-20 11:19:10,Suspicious activity: APT29 executed TrickBot malware. File hash is 06d943c2c147d0e9.,192.168.1.1,2195,File_Write,SIEM
2025-10-20 04:31:42,Suspicious activity: APT29 executed TrickBot malware. File hash is 31a67827d8131914.,192.168.1.1,8829,File_Write,Proxy
2025-10-20 09:03:28,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.4,1424,Email_Blocked,Proxy
2025-10-20 02:15:53,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,203.0.113.4,5146,Vulnerability_Scan,Firewall
2025-10-20 09:03:36,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,192.168.1.4,8666,Vulnerability_Scan,Firewall
2025-10-20 02:15:55,User user_a authenticated successfully via service 8697.,203.0.113.2,8059,Auth_Fail,EDR
2025-10-20 09:03:44,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,192.168.1.1,2395,Vulnerability_Scan,EDR
2025-10-20 04:31:54,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.6,1065,Email_Blocked,Proxy
2025-10-20 02:15:58,Suspicious activity: Mustang Panda executed Clop malware. File hash is d5a80bfd4cddfa32.,203.0.113.4,5629,File_Write,EDR
2025-10-20 02:15:59,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,192.168.1.5,9677,Vulnerability_Scan,Firewall
2025-10-20 06:48:00,User guest_ext authenticated successfully via service 8508.,192.168.1.6,6037,Network_Conn,Firewall
2025-10-20 06:48:03,User admin_corp authenticated successfully via service 8136.,203.0.113.3,6870,Auth_Fail,Firewall
2025-10-20 04:32:04,Suspicious activity: Mustang Panda executed Clop malware. File hash is 3d1cbb02a024ce1b.,192.168.1.5,9568,File_Write,Proxy
2025-10-20 09:04:12,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is f38b89c65c5b0851.,192.168.1.10,8342,File_Write,EDR
2025-10-20 02:16:04,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.2,9436,Email_Blocked,Proxy
2025-10-20 06:48:15,User guest_ext authenticated successfully via service 8971.,192.168.1.9,6458,Network_Conn,Proxy
2025-10-20 06:48:18,User svc_account authenticated successfully via service 8108.,192.168.1.3,2985,Network_Conn,EDR
2025-10-20 06:48:21,User guest_ext authenticated successfully via service 8194.,192.168.1.9,9385,Auth_Fail,SIEM
2025-10-20 02:16:08,User guest_ext authenticated successfully via service 8555.,203.0.113.1,8164,Auth_Fail,Firewall
2025-10-20 04:32:18,User admin_corp authenticated successfully via service 8851.,192.168.1.2,2111,Network_Conn,EDR
2025-10-20 04:32:20,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,192.168.1.2,6995,Vulnerability_Scan,Firewall
2025-10-20 09:04:44,User guest_ext authenticated successfully via service 8867.,192.168.1.10,3810,Network_Conn,Firewall
2025-10-20 02:16:12,Suspicious activity: APT29 executed Clop malware. File hash is 323fa616d6c3c64b.,192.168.1.1,2509,File_Write,Firewall
2025-10-20 06:48:39,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",203.0.113.2,6492,Email_Blocked,SIEM
2025-10-20 04:32:28,User user_a authenticated successfully via service 8516.,203.0.113.3,8543,Network_Conn,Proxy
2025-10-20 11:21:15,Suspicious activity: Lazarus Group executed LockBit malware. File hash is a6734de0017c36af.,192.168.1.9,5655,File_Write,Proxy
2025-10-20 09:05:04,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is b4cc69201f96e68e.,192.168.1.5,1984,File_Write,SIEM
2025-10-20 09:05:08,User svc_account authenticated successfully via service 8996.,192.168.1.6,7520,Network_Conn,Proxy
2025-10-20 09:05:12,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,203.0.113.5,4670,Vulnerability_Scan,Proxy
2025-10-20 02:16:19,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is d0a19d667079e638.,203.0.113.1,5949,File_Write,EDR
2025-10-20 11:21:40,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",203.0.113.5,4627,Email_Blocked,SIEM
2025-10-20 09:05:24,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,192.168.1.7,7525,Vulnerability_Scan,SIEM
2025-10-20 11:21:50,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,192.168.1.8,8048,Vulnerability_Scan,Proxy
2025-10-20 04:32:46,User guest_ext authenticated successfully via service 8406.,192.168.1.9,1388,Auth_Fail,Firewall
2025-10-20 06:49:12,User svc_account authenticated successfully via service 8447.,203.0.113.5,2473,Auth_Fail,Firewall
2025-10-20 11:22:05,User guest_ext authenticated successfully via service 8377.,192.168.1.2,4512,Network_Conn,Firewall
2025-10-20 02:16:26,User admin_corp authenticated successfully via service 8918.,192.168.1.1,7529,Network_Conn,SIEM
2025-10-20 06:49:21,User guest_ext authenticated successfully via service 8512.,192.168.1.6,5336,Network_Conn,SIEM
2025-10-20 04:32:56,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,192.168.1.10,1425,Vulnerability_Scan,EDR
2025-10-20 06:49:27,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.1,7645,Email_Blocked,EDR
2025-10-20 06:49:30,Suspicious activity: APT29 executed LockBit malware. File hash is 96f1ba2298f0a743.,192.168.1.10,3613,File_Write,SIEM
2025-10-20 04:33:02,User svc_account authenticated successfully via service 8913.,192.168.1.7,9265,Network_Conn,SIEM
2025-10-20 09:06:08,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 26e49acbd8a70ec2.,192.168.1.6,1006,File_Write,Firewall
2025-10-20 11:22:45,"Inbound email flagged as spear phishing, potentially delivering QakBot.",203.0.113.2,8391,Email_Blocked,EDR
2025-10-20 02:16:34,Suspicious activity: APT29 executed QakBot malware. File hash is fce1453642e52b3a.,203.0.113.3,1399,File_Write,Proxy
2025-10-20 02:16:35,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.4,5081,Email_Blocked,SIEM
2025-10-20 11:23:00,Suspicious activity: Mustang Panda executed Emotet malware. File hash is fc5ca46ae0a04802.,192.168.1.7,3476,File_Write,Proxy
2025-10-20 02:16:37,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,192.168.1.7,6958,Vulnerability_Scan,EDR
2025-10-20 04:33:16,"Inbound email flagged as spear phishing, potentially delivering Clop.",203.0.113.2,4138,Email_Blocked,EDR
2025-10-20 09:06:36,User guest_ext authenticated successfully via service 8025.,192.168.1.1,8708,Auth_Fail,Firewall
2025-10-20 06:50:00,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is b625151efc22a3ae.,203.0.113.5,4289,File_Write,EDR
2025-10-20 09:06:44,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,192.168.1.4,3337,Vulnerability_Scan,SIEM
2025-10-20 11:23:30,User admin_corp authenticated successfully via service 8702.,203.0.113.1,8605,Auth_Fail,Proxy
2025-10-20 02:16:43,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,192.168.1.6,4972,Vulnerability_Scan,Proxy
2025-10-20 04:33:28,User svc_account authenticated successfully via service 8397.,203.0.113.3,4572,Auth_Fail,SIEM
2025-10-20 06:50:15,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,192.168.1.4,4223,Vulnerability_Scan,Firewall
2025-10-20 11:23:50,User admin_corp authenticated successfully via service 8493.,192.168.1.1,9017,Network_Conn,Proxy
2025-10-20 11:23:55,User user_a authenticated successfully via service 8853.,192.168.1.2,4989,Auth_Fail,EDR
2025-10-20 09:07:12,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,192.168.1.9,5903,Vulnerability_Scan,SIEM
2025-10-20 06:50:27,User guest_ext authenticated successfully via service 8045.,192.168.1.6,2216,Network_Conn,Firewall
2025-10-20 11:24:10,User admin_corp authenticated successfully via service 8894.,192.168.1.7,9745,Auth_Fail,Firewall
2025-10-20 11:24:15,User guest_ext authenticated successfully via service 8654.,203.0.113.1,3173,Auth_Fail,SIEM
2025-10-20 06:50:36,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.9,8167,Email_Blocked,Firewall
2025-10-20 11:24:25,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,203.0.113.3,5120,Vulnerability_Scan,SIEM
2025-10-20 02:16:54,"Inbound email flagged as spear phishing, potentially delivering QakBot.",203.0.113.4,8856,Email_Blocked,SIEM
2025-10-20 09:07:40,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,192.168.1.8,6038,Vulnerability_Scan,EDR
2025-10-20 06:50:48,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,203.0.113.5,5562,Vulnerability_Scan,Firewall
2025-10-20 06:50:51,User admin_corp authenticated successfully via service 8313.,192.168.1.8,1456,Network_Conn,EDR
2025-10-20 04:33:56,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,192.168.1.10,2876,Vulnerability_Scan,SIEM
2025-10-20 06:50:57,User admin_corp authenticated successfully via service 8720.,192.168.1.8,9060,Network_Conn,Proxy
2025-10-20 11:25:00,User guest_ext authenticated successfully via service 8460.,192.168.1.9,6090,Auth_Fail,Proxy
2025-10-20 06:51:03,User admin_corp authenticated successfully via service 8327.,192.168.1.5,8853,Auth_Fail,Proxy
2025-10-20 09:08:08,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,192.168.1.6,1963,Vulnerability_Scan,Proxy
2025-10-20 11:25:15,User user_a authenticated successfully via service 8836.,192.168.1.2,2852,Network_Conn,EDR
2025-10-20 09:08:16,User guest_ext authenticated successfully via service 8589.,192.168.1.6,7606,Network_Conn,SIEM
2025-10-20 06:51:15,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,203.0.113.5,8633,Vulnerability_Scan,Proxy
2025-10-20 09:08:24,User guest_ext authenticated successfully via service 8385.,192.168.1.3,7097,Auth_Fail,Firewall
2025-10-20 04:34:14,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.4,3601,Email_Blocked,EDR
2025-10-20 02:17:08,User user_a authenticated successfully via service 8742.,192.168.1.4,4282,Network_Conn,SIEM
2025-10-20 04:34:18,Suspicious activity: FIN7 executed Clop malware. File hash is be416280fbb3c81e.,192.168.1.4,4488,File_Write,EDR
2025-10-20 02:17:10,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 1844ec441dbace96.,203.0.113.4,9965,File_Write,Proxy
2025-10-20 09:08:44,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,203.0.113.4,1027,Vulnerability_Scan,Firewall
2025-10-20 09:08:48,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 22d21bc6c3a7e735.,192.168.1.4,5035,File_Write,EDR
2025-10-20 06:51:39,User user_a authenticated successfully via service 8009.,203.0.113.3,6074,Network_Conn,SIEM
2025-10-20 04:34:28,User svc_account authenticated successfully via service 8331.,203.0.113.4,8658,Network_Conn,Firewall
2025-10-20 11:26:15,User guest_ext authenticated successfully via service 8601.,192.168.1.1,4333,Network_Conn,Firewall
2025-10-20 11:26:20,User svc_account authenticated successfully via service 8476.,192.168.1.4,6912,Auth_Fail,Firewall
2025-10-20 09:09:08,User guest_ext authenticated successfully via service 8887.,192.168.1.2,2113,Auth_Fail,SIEM
2025-10-20 09:09:12,Suspicious activity: FIN7 executed LockBit malware. File hash is 4b388440b60f9a42.,203.0.113.5,1991,File_Write,Proxy
2025-10-20 02:17:19,User user_a authenticated successfully via service 8539.,192.168.1.1,7284,Auth_Fail,SIEM
2025-10-20 06:52:00,User guest_ext authenticated successfully via service 8281.,192.168.1.7,4178,Network_Conn,Firewall
2025-10-20 02:17:21,Suspicious activity: Mustang Panda executed QakBot malware. File hash is edbab4e652801803.,203.0.113.2,4668,File_Write,EDR
2025-10-20 04:34:44,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.5,1640,Email_Blocked,Proxy
2025-10-20 04:34:46,User admin_corp authenticated successfully via service 8492.,192.168.1.9,9962,Auth_Fail,Proxy
2025-10-20 06:52:12,User svc_account authenticated successfully via service 8505.,203.0.113.4,4768,Network_Conn,EDR
2025-10-20 04:34:50,User user_a authenticated successfully via service 8973.,192.168.1.1,6367,Auth_Fail,Proxy
2025-10-20 04:34:52,User admin_corp authenticated successfully via service 8362.,203.0.113.1,2306,Network_Conn,Proxy
2025-10-20 06:52:21,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.8,6708,Email_Blocked,Proxy
2025-10-20 02:17:28,User user_a authenticated successfully via service 8914.,192.168.1.6,5339,Network_Conn,SIEM
2025-10-20 04:34:58,User user_a authenticated successfully via service 8184.,192.168.1.8,4468,Network_Conn,SIEM
2025-10-20 09:10:00,User guest_ext authenticated successfully via service 8281.,192.168.1.9,9897,Network_Conn,SIEM
2025-10-20 06:52:33,User svc_account authenticated successfully via service 8440.,203.0.113.1,8999,Auth_Fail,Proxy
2025-10-20 11:27:40,User guest_ext authenticated successfully via service 8115.,192.168.1.7,4356,Network_Conn,EDR
2025-10-20 06:52:39,Suspicious activity: APT29 executed QakBot malware. File hash is 9aaa836de480e832.,192.168.1.8,8125,File_Write,Proxy
2025-10-20 06:52:42,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,192.168.1.6,7639,Vulnerability_Scan,Proxy
2025-10-20 02:17:35,User guest_ext authenticated successfully via service 8238.,192.168.1.3,2081,Auth_Fail,Proxy
